,disp,lat,lon,net,sta,disp_pc
2020-02-02 12:00:00,9.00517305542e-08,52.18918919,0.1322729901,AM,R6D61,73.4534241541
2020-02-03 12:00:00,2.97448405983e-07,52.18918919,0.1322729901,AM,R6D61,12.3144372566
2020-02-04 12:00:00,3.44253919008e-07,52.18918919,0.1322729901,AM,R6D61,-1.48347749612
2020-02-05 12:00:00,3.71788439665e-07,52.18918919,0.1322729901,AM,R6D61,-9.60044800297
2020-02-06 12:00:00,3.09139970688e-07,52.18918919,0.1322729901,AM,R6D61,8.86785152981
2020-02-07 12:00:00,3.3883431082e-07,52.18918919,0.1322729901,AM,R6D61,0.114182414716
2020-02-08 12:00:00,1.20198113014e-07,52.18918919,0.1322729901,AM,R6D61,64.5664963457
2020-02-09 12:00:00,9.65681322186e-08,52.18918919,0.1322729901,AM,R6D61,71.5324377393
2020-02-10 12:00:00,3.45549562161e-07,52.18918919,0.1322729901,AM,R6D61,-1.86542339572
2020-02-11 12:00:00,3.07941681136e-07,52.18918919,0.1322729901,AM,R6D61,9.22109831683
2020-02-12 12:00:00,3.00127621207e-07,52.18918919,0.1322729901,AM,R6D61,11.5246246708
2020-02-13 12:00:00,2.90802843801e-07,52.18918919,0.1322729901,AM,R6D61,14.2734992249
2020-02-14 12:00:00,2.95060130594e-07,52.18918919,0.1322729901,AM,R6D61,13.0184829574
2020-02-15 12:00:00,1.12018607636e-07,52.18918919,0.1322729901,AM,R6D61,66.9777532818
2020-02-16 12:00:00,9.00308493385e-08,52.18918919,0.1322729901,AM,R6D61,73.4595797802
2020-02-17 12:00:00,3.53292446176e-07,52.18918919,0.1322729901,AM,R6D61,-4.14796762333
2020-02-18 12:00:00,3.49904306778e-07,52.18918919,0.1322729901,AM,R6D61,-3.14916949969
2020-02-19 12:00:00,3.11003086825e-07,52.18918919,0.1322729901,AM,R6D61,8.31861884402
2020-02-20 12:00:00,3.03884192093e-07,52.18918919,0.1322729901,AM,R6D61,10.4172157034
2020-02-21 12:00:00,2.31679125304e-07,52.18918919,0.1322729901,AM,R6D61,31.7027287099
2020-02-22 12:00:00,1.16493188611e-07,52.18918919,0.1322729901,AM,R6D61,65.6586803167
2020-02-23 12:00:00,8.98925625556e-08,52.18918919,0.1322729901,AM,R6D61,73.5003456882
2020-02-24 12:00:00,3.01099770375e-07,52.18918919,0.1322729901,AM,R6D61,11.2380423759
2020-02-25 12:00:00,3.79728790059e-07,52.18918919,0.1322729901,AM,R6D61,-11.9412038405
2020-02-26 12:00:00,3.49765332139e-07,52.18918919,0.1322729901,AM,R6D61,-3.10820081678
2020-02-27 12:00:00,3.34189365557e-07,52.18918919,0.1322729901,AM,R6D61,1.48347749612
2020-02-28 12:00:00,2.47291240674e-07,52.18918919,0.1322729901,AM,R6D61,27.100394005
2020-02-29 12:00:00,1.1013598471e-07,52.18918919,0.1322729901,AM,R6D61,67.5327364229
2020-03-01 12:00:00,8.78802351857e-08,52.18918919,0.1322729901,AM,R6D61,74.0935647282
2020-03-02 12:00:00,3.93999167388e-07,52.18918919,0.1322729901,AM,R6D61,-16.1480042183
2020-03-03 12:00:00,3.44601110745e-07,52.18918919,0.1322729901,AM,R6D61,-1.58582702038
2020-03-04 12:00:00,2.65018878284e-07,52.18918919,0.1322729901,AM,R6D61,21.8744191849
2020-03-05 12:00:00,3.64090176526e-07,52.18918919,0.1322729901,AM,R6D61,-7.33105767536
2020-03-06 12:00:00,3.5469662793e-07,52.18918919,0.1322729901,AM,R6D61,-4.56190988975
2020-03-07 12:00:00,1.13976122827e-07,52.18918919,0.1322729901,AM,R6D61,66.4006924616
2020-03-08 12:00:00,8.30876668392e-08,52.18918919,0.1322729901,AM,R6D61,75.5063779893
2020-03-09 12:00:00,2.73201298022e-07,52.18918919,0.1322729901,AM,R6D61,19.4623031173
2020-03-10 12:00:00,3.73887832755e-07,52.18918919,0.1322729901,AM,R6D61,-10.2193333654
2020-03-11 12:00:00,3.22686161007e-07,52.18918919,0.1322729901,AM,R6D61,4.87453605964
2020-03-12 12:00:00,3.88465926054e-07,52.18918919,0.1322729901,AM,R6D61,-14.516846107
2020-03-13 12:00:00,3.04615504488e-07,52.18918919,0.1322729901,AM,R6D61,10.2016302856
2020-03-14 12:00:00,1.25012140624e-07,52.18918919,0.1322729901,AM,R6D61,63.1473570546
2020-03-15 12:00:00,8.643929694e-08,52.18918919,0.1322729901,AM,R6D61,74.5183425331
2020-03-16 12:00:00,3.65766924404e-07,52.18918919,0.1322729901,AM,R6D61,-7.82535039427
2020-03-17 12:00:00,1.30012661838e-07,52.18918919,0.1322729901,AM,R6D61,61.6732408455
2020-03-18 12:00:00,1.30606407892e-07,52.18918919,0.1322729901,AM,R6D61,61.4982089547
2020-03-19 12:00:00,1.29897527639e-07,52.18918919,0.1322729901,AM,R6D61,61.7071815451
2020-03-20 12:00:00,1.25448060852e-07,52.18918919,0.1322729901,AM,R6D61,63.0188510357
2020-03-21 12:00:00,1.15990167366e-07,52.18918919,0.1322729901,AM,R6D61,65.8069672131
2020-03-22 12:00:00,7.91367138917e-08,52.18918919,0.1322729901,AM,R6D61,76.6710893329
2020-03-23 12:00:00,1.367394752e-07,52.18918919,0.1322729901,AM,R6D61,59.6902266377
2020-03-24 12:00:00,1.31412622351e-07,52.18918919,0.1322729901,AM,R6D61,61.2605429693
2020-03-25 12:00:00,1.20228674439e-07,52.18918919,0.1322729901,AM,R6D61,64.5574870665
2020-03-26 12:00:00,1.12871757203e-07,52.18918919,0.1322729901,AM,R6D61,66.726251178
2020-03-27 12:00:00,1.15687445212e-07,52.18918919,0.1322729901,AM,R6D61,65.8962074372
2020-01-01 12:00:00,1.48958854552e-08,50.84684685,-1.755306077,AM,R7BC1,42.2428762153
2020-01-02 12:00:00,2.18214789656e-08,50.84684685,-1.755306077,AM,R7BC1,15.389664779
2020-01-03 12:00:00,2.13140658054e-08,50.84684685,-1.755306077,AM,R7BC1,17.3571023502
2020-01-04 12:00:00,1.97409170644e-08,50.84684685,-1.755306077,AM,R7BC1,23.4568100071
2020-01-05 12:00:00,1.6026867155e-08,50.84684685,-1.755306077,AM,R7BC1,37.8576216273
2020-01-06 12:00:00,2.32842056804e-08,50.84684685,-1.755306077,AM,R7BC1,9.71810613374
2020-01-07 12:00:00,2.60401113141e-08,50.84684685,-1.755306077,AM,R7BC1,-0.967608609622
2020-01-08 12:00:00,2.54557857098e-08,50.84684685,-1.755306077,AM,R7BC1,1.29804833006
2020-01-09 12:00:00,2.24312086526e-08,50.84684685,-1.755306077,AM,R7BC1,13.0255063597
2020-01-10 12:00:00,2.63312222534e-08,50.84684685,-1.755306077,AM,R7BC1,-2.09635859946
2020-01-11 12:00:00,2.14788428193e-08,50.84684685,-1.755306077,AM,R7BC1,16.7181979749
2020-01-12 12:00:00,1.97599598005e-08,50.84684685,-1.755306077,AM,R7BC1,23.3829739352
2020-01-13 12:00:00,2.47342258042e-08,50.84684685,-1.755306077,AM,R7BC1,4.09581586873
2020-01-14 12:00:00,2.77239961005e-08,50.84684685,-1.755306077,AM,R7BC1,-7.49668285222
2020-01-15 12:00:00,2.46706565401e-08,50.84684685,-1.755306077,AM,R7BC1,4.34229855492
2020-01-16 12:00:00,2.66764438034e-08,50.84684685,-1.755306077,AM,R7BC1,-3.43491640841
2020-01-17 12:00:00,2.57415805656e-08,50.84684685,-1.755306077,AM,R7BC1,0.189910857485
2020-01-18 12:00:00,1.84939810532e-08,50.84684685,-1.755306077,AM,R7BC1,28.2916644216
2020-01-19 12:00:00,1.99485529102e-08,50.84684685,-1.755306077,AM,R7BC1,22.6517253219
2020-01-20 12:00:00,2.51098946812e-08,50.84684685,-1.755306077,AM,R7BC1,2.63920196721
2020-01-21 12:00:00,2.42131584025e-08,50.84684685,-1.755306077,AM,R7BC1,6.11619622881
2020-01-22 12:00:00,2.52507932518e-08,50.84684685,-1.755306077,AM,R7BC1,2.09288357583
2020-01-23 12:00:00,2.54727715037e-08,50.84684685,-1.755306077,AM,R7BC1,1.23218782101
2020-01-24 12:00:00,2.4243748954e-08,50.84684685,-1.755306077,AM,R7BC1,5.99758479938
2020-01-25 12:00:00,2.20959511955e-08,50.84684685,-1.755306077,AM,R7BC1,14.3254295171
2020-01-26 12:00:00,1.7843356761e-08,50.84684685,-1.755306077,AM,R7BC1,30.8143870816
2020-01-27 12:00:00,2.37085479871e-08,50.84684685,-1.755306077,AM,R7BC1,8.07276647191
2020-01-28 12:00:00,2.51144601009e-08,50.84684685,-1.755306077,AM,R7BC1,2.62150006495
2020-01-29 12:00:00,2.42990181871e-08,50.84684685,-1.755306077,AM,R7BC1,5.78328455219
2020-01-30 12:00:00,2.50681736606e-08,50.84684685,-1.755306077,AM,R7BC1,2.80097054148
2020-01-31 12:00:00,2.4491192598e-08,50.84684685,-1.755306077,AM,R7BC1,5.03814984552
2020-02-01 12:00:00,2.07304450046e-08,50.84684685,-1.755306077,AM,R7BC1,19.6200264936
2020-02-02 12:00:00,1.90486598575e-08,50.84684685,-1.755306077,AM,R7BC1,26.1409596207
2020-02-03 12:00:00,2.4334290208e-08,50.84684685,-1.755306077,AM,R7BC1,5.64652125008
2020-02-04 12:00:00,2.49328416495e-08,50.84684685,-1.755306077,AM,R7BC1,3.32570522339
2020-02-05 12:00:00,2.60150685553e-08,50.84684685,-1.755306077,AM,R7BC1,-0.870508123654
2020-02-06 12:00:00,2.49402461186e-08,50.84684685,-1.755306077,AM,R7BC1,3.29699522571
2020-02-07 12:00:00,2.54013500551e-08,50.84684685,-1.755306077,AM,R7BC1,1.509116471
2020-02-08 12:00:00,2.19001193367e-08,50.84684685,-1.755306077,AM,R7BC1,15.0847455673
2020-02-09 12:00:00,2.11046787039e-08,50.84684685,-1.755306077,AM,R7BC1,18.1689773325
2020-02-10 12:00:00,2.46706978551e-08,50.84684685,-1.755306077,AM,R7BC1,4.34213836053
2020-02-11 12:00:00,2.74332036746e-08,50.84684685,-1.755306077,AM,R7BC1,-6.3691678624
2020-02-12 12:00:00,2.56079130046e-08,50.84684685,-1.755306077,AM,R7BC1,0.708191821047
2020-02-13 12:00:00,2.62034549081e-08,50.84684685,-1.755306077,AM,R7BC1,-1.60095506009
2020-02-14 12:00:00,2.62811239907e-08,50.84684685,-1.755306077,AM,R7BC1,-1.90210820964
2020-02-15 12:00:00,2.21474146067e-08,50.84684685,-1.755306077,AM,R7BC1,14.1258859168
2020-02-16 12:00:00,1.32545908892e-08,50.84684685,-1.755306077,AM,R7BC1,48.6068116593
2020-02-17 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-18 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-19 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-20 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-21 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-22 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-23 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-24 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-25 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-26 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-27 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-28 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-02-29 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-03-01 12:00:00,,50.84684685,-1.755306077,AM,R7BC1,
2020-03-02 12:00:00,2.59732062725e-08,50.84684685,-1.755306077,AM,R7BC1,-0.708191821047
2020-03-03 12:00:00,2.62090721764e-08,50.84684685,-1.755306077,AM,R7BC1,-1.62273538744
2020-03-04 12:00:00,2.63277703292e-08,50.84684685,-1.755306077,AM,R7BC1,-2.0829741509
2020-03-05 12:00:00,2.44892261841e-08,50.84684685,-1.755306077,AM,R7BC1,5.04577439458
2020-03-06 12:00:00,2.48755762132e-08,50.84684685,-1.755306077,AM,R7BC1,3.54774552446
2020-03-07 12:00:00,2.00514894778e-08,50.84684685,-1.755306077,AM,R7BC1,22.2526003359
2020-03-08 12:00:00,1.97854608485e-08,50.84684685,-1.755306077,AM,R7BC1,23.2840964844
2020-03-09 12:00:00,2.40359315402e-08,50.84684685,-1.755306077,AM,R7BC1,6.80337349379
2020-03-10 12:00:00,2.62034034544e-08,50.84684685,-1.755306077,AM,R7BC1,-1.60075555415
2020-03-11 12:00:00,2.44181692155e-08,50.84684685,-1.755306077,AM,R7BC1,5.32128981408
2020-03-12 12:00:00,2.44413097833e-08,50.84684685,-1.755306077,AM,R7BC1,5.23156485993
2020-03-13 12:00:00,2.60680859904e-08,50.84684685,-1.755306077,AM,R7BC1,-1.07607727678
2020-03-14 12:00:00,2.16027395326e-08,50.84684685,-1.755306077,AM,R7BC1,16.2378023766
2020-03-15 12:00:00,1.94862104191e-08,50.84684685,-1.755306077,AM,R7BC1,24.4444064332
2020-03-16 12:00:00,2.4920045877e-08,50.84684685,-1.755306077,AM,R7BC1,3.37531939487
2020-03-17 12:00:00,2.97546248691e-08,50.84684685,-1.755306077,AM,R7BC1,-15.370217964
2020-03-18 12:00:00,2.5922316761e-08,50.84684685,-1.755306077,AM,R7BC1,-0.510873452616
2020-03-19 12:00:00,2.60371220082e-08,50.84684685,-1.755306077,AM,R7BC1,-0.956017911767
2020-03-20 12:00:00,2.50096211171e-08,50.84684685,-1.755306077,AM,R7BC1,3.02800145647
2020-03-21 12:00:00,2.19399247385e-08,50.84684685,-1.755306077,AM,R7BC1,14.93040459
2020-03-22 12:00:00,2.02573370588e-08,50.84684685,-1.755306077,AM,R7BC1,21.4544494469
2020-03-23 12:00:00,2.59486026758e-08,50.84684685,-1.755306077,AM,R7BC1,-0.612794136659
2020-03-24 12:00:00,2.51419345899e-08,50.84684685,-1.755306077,AM,R7BC1,2.51497081773
2020-03-25 12:00:00,2.40258138451e-08,50.84684685,-1.755306077,AM,R7BC1,6.84260372087
2020-03-26 12:00:00,2.3230873328e-08,50.84684685,-1.755306077,AM,R7BC1,9.92489634337
2020-03-27 12:00:00,2.09077540189e-08,50.84684685,-1.755306077,AM,R7BC1,18.9325306936
2020-03-28 12:00:00,1.62617945346e-08,50.84684685,-1.755306077,AM,R7BC1,36.9467170837
2020-03-29 12:00:00,1.41368088845e-08,50.84684685,-1.755306077,AM,R7BC1,45.1861104117
2020-03-30 12:00:00,2.03567095679e-08,50.84684685,-1.755306077,AM,R7BC1,21.0691436974
2020-03-31 12:00:00,1.9472724594e-08,50.84684685,-1.755306077,AM,R7BC1,24.4966962064
2020-04-01 12:00:00,1.80896138265e-08,50.84684685,-1.755306077,AM,R7BC1,29.8595529526
2020-04-02 12:00:00,1.81898590892e-08,50.84684685,-1.755306077,AM,R7BC1,29.4708631992
2020-04-03 12:00:00,2.01059510507e-08,50.84684685,-1.755306077,AM,R7BC1,22.0414317003
2020-04-04 12:00:00,1.50564908948e-08,50.84684685,-1.755306077,AM,R7BC1,41.6201466513
2020-04-05 12:00:00,1.31763796222e-08,50.84684685,-1.755306077,AM,R7BC1,48.9100670679
2020-04-06 12:00:00,1.67630984037e-08,50.84684685,-1.755306077,AM,R7BC1,35.0029676028
2020-04-07 12:00:00,2.00022940829e-08,50.84684685,-1.755306077,AM,R7BC1,22.4433499574
2020-04-08 12:00:00,1.8482262777e-08,50.84684685,-1.755306077,AM,R7BC1,28.337100722
2020-04-09 12:00:00,1.75673878836e-08,50.84684685,-1.755306077,AM,R7BC1,31.8844254262
2020-04-10 12:00:00,1.44155804278e-08,50.84684685,-1.755306077,AM,R7BC1,44.1052050448
2020-04-11 12:00:00,1.51676798918e-08,50.84684685,-1.755306077,AM,R7BC1,41.1890237965
2020-04-12 12:00:00,1.18330192242e-08,50.84684685,-1.755306077,AM,R7BC1,54.1187962184
2020-04-13 12:00:00,1.39362374572e-08,50.84684685,-1.755306077,AM,R7BC1,45.9638036068
2020-04-14 12:00:00,1.89641808383e-08,50.84684685,-1.755306077,AM,R7BC1,26.4685175349
2020-04-15 12:00:00,2.0318287187e-08,50.84684685,-1.755306077,AM,R7BC1,21.2181221666
2020-04-16 12:00:00,1.93671640605e-08,50.84684685,-1.755306077,AM,R7BC1,24.9059953258
2020-04-17 12:00:00,1.75966199243e-08,50.84684685,-1.755306077,AM,R7BC1,31.7710814695
2020-04-18 12:00:00,1.49509004884e-08,50.84684685,-1.755306077,AM,R7BC1,42.0295615994
2020-04-19 12:00:00,1.20689384766e-08,50.84684685,-1.755306077,AM,R7BC1,53.204045799
2020-04-20 12:00:00,1.96969116566e-08,50.84684685,-1.755306077,AM,R7BC1,23.6274360361
2020-04-21 12:00:00,1.99438531816e-08,50.84684685,-1.755306077,AM,R7BC1,22.669947992
2020-04-22 12:00:00,2.00503804937e-08,50.84684685,-1.755306077,AM,R7BC1,22.2569002973
2020-04-23 12:00:00,1.84907351808e-08,50.84684685,-1.755306077,AM,R7BC1,28.3042499272
2020-04-24 12:00:00,1.81822575992e-08,50.84684685,-1.755306077,AM,R7BC1,29.5003371234
2020-04-25 12:00:00,1.57908997365e-08,50.84684685,-1.755306077,AM,R7BC1,38.7725588052
2020-04-26 12:00:00,1.39682894962e-08,50.84684685,-1.755306077,AM,R7BC1,45.8395254233
2020-04-27 12:00:00,1.92584809053e-08,50.84684685,-1.755306077,AM,R7BC1,25.3274020603
2020-01-01 12:00:00,5.61478750086e-09,52.65765766,-0.5941945266,AM,R1B9F,72.4973107366
2020-01-02 12:00:00,1.27300087755e-08,52.65765766,-0.5941945266,AM,R1B9F,37.6451066724
2020-01-03 12:00:00,1.53832629246e-08,52.65765766,-0.5941945266,AM,R1B9F,24.6487778908
2020-01-04 12:00:00,1.19231528675e-08,52.65765766,-0.5941945266,AM,R1B9F,41.5972967267
2020-01-05 12:00:00,1.14874670134e-08,52.65765766,-0.5941945266,AM,R1B9F,43.731399337
2020-01-06 12:00:00,1.71186182806e-08,52.65765766,-0.5941945266,AM,R1B9F,16.148556091
2020-01-07 12:00:00,1.89793460651e-08,52.65765766,-0.5941945266,AM,R1B9F,7.03422753372
2020-01-08 12:00:00,1.82980334757e-08,52.65765766,-0.5941945266,AM,R1B9F,10.3714737672
2020-01-09 12:00:00,2.15576756036e-08,52.65765766,-0.5941945266,AM,R1B9F,-5.59510102146
2020-01-10 12:00:00,2.44954156936e-08,52.65765766,-0.5941945266,AM,R1B9F,-19.98491592
2020-01-11 12:00:00,1.68785874226e-08,52.65765766,-0.5941945266,AM,R1B9F,17.3242896516
2020-01-12 12:00:00,1.10618269912e-08,52.65765766,-0.5941945266,AM,R1B9F,45.8162948506
2020-01-13 12:00:00,2.42298485171e-08,52.65765766,-0.5941945266,AM,R1B9F,-18.6840988304
2020-01-14 12:00:00,2.41923747902e-08,52.65765766,-0.5941945266,AM,R1B9F,-18.5005427717
2020-01-15 12:00:00,2.08978719577e-08,52.65765766,-0.5941945266,AM,R1B9F,-2.36321118667
2020-01-16 12:00:00,2.0054630693e-08,52.65765766,-0.5941945266,AM,R1B9F,1.7672038064
2020-01-17 12:00:00,2.03438885895e-08,52.65765766,-0.5941945266,AM,R1B9F,0.350343410285
2020-01-18 12:00:00,9.18736184589e-09,52.65765766,-0.5941945266,AM,R1B9F,54.997912573
2020-01-19 12:00:00,1.04191605456e-08,52.65765766,-0.5941945266,AM,R1B9F,48.9642422216
2020-01-20 12:00:00,2.09976848222e-08,52.65765766,-0.5941945266,AM,R1B9F,-2.85212055261
2020-01-21 12:00:00,2.16566825995e-08,52.65765766,-0.5941945266,AM,R1B9F,-6.08006303336
2020-01-22 12:00:00,2.65227649386e-08,52.65765766,-0.5941945266,AM,R1B9F,-29.9153997194
2020-01-23 12:00:00,2.38271727504e-08,52.65765766,-0.5941945266,AM,R1B9F,-16.7116882124
2020-01-24 12:00:00,2.20993021272e-08,52.65765766,-0.5941945266,AM,R1B9F,-8.24812857977
2020-01-25 12:00:00,1.50491274561e-08,52.65765766,-0.5941945266,AM,R1B9F,26.2854603051
2020-01-26 12:00:00,1.03701912106e-08,52.65765766,-0.5941945266,AM,R1B9F,49.2041067586
2020-01-27 12:00:00,2.20998605269e-08,52.65765766,-0.5941945266,AM,R1B9F,-8.2508637671
2020-01-28 12:00:00,2.57953662013e-08,52.65765766,-0.5941945266,AM,R1B9F,-26.352411549
2020-01-29 12:00:00,2.21738864201e-08,52.65765766,-0.5941945266,AM,R1B9F,-8.61346184184
2020-01-30 12:00:00,2.10426214566e-08,52.65765766,-0.5941945266,AM,R1B9F,-3.07223187321
2020-01-31 12:00:00,2.21428878965e-08,52.65765766,-0.5941945266,AM,R1B9F,-8.46162301232
2020-02-01 12:00:00,1.35769211264e-08,52.65765766,-0.5941945266,AM,R1B9F,33.4967097445
2020-02-02 12:00:00,1.15043184111e-08,52.65765766,-0.5941945266,AM,R1B9F,43.6488568092
2020-02-03 12:00:00,1.98252258522e-08,52.65765766,-0.5941945266,AM,R1B9F,2.89088837204
2020-02-04 12:00:00,2.10740032116e-08,52.65765766,-0.5941945266,AM,R1B9F,-3.22594787015
2020-02-05 12:00:00,2.06405125001e-08,52.65765766,-0.5941945266,AM,R1B9F,-1.10259763914
2020-02-06 12:00:00,2.17566032845e-08,52.65765766,-0.5941945266,AM,R1B9F,-6.5695005319
2020-02-07 12:00:00,2.11013462397e-08,52.65765766,-0.5941945266,AM,R1B9F,-3.35988113196
2020-02-08 12:00:00,1.20962531328e-08,52.65765766,-0.5941945266,AM,R1B9F,40.7494066139
2020-02-09 12:00:00,2.12200238243e-08,52.65765766,-0.5941945266,AM,R1B9F,-3.94119480236
2020-02-10 12:00:00,1.83643644097e-08,52.65765766,-0.5941945266,AM,R1B9F,10.0465676035
2020-02-11 12:00:00,2.05271996604e-08,52.65765766,-0.5941945266,AM,R1B9F,-0.54756188379
2020-02-12 12:00:00,2.04692866591e-08,52.65765766,-0.5941945266,AM,R1B9F,-0.263888943855
2020-02-13 12:00:00,2.38698831127e-08,52.65765766,-0.5941945266,AM,R1B9F,-16.9208946736
2020-02-14 12:00:00,1.93771683043e-08,52.65765766,-0.5941945266,AM,R1B9F,5.08559075541
2020-02-15 12:00:00,2.05587598072e-08,52.65765766,-0.5941945266,AM,R1B9F,-0.702151690056
2020-02-16 12:00:00,1.11959304026e-08,52.65765766,-0.5941945266,AM,R1B9F,45.1594214689
2020-02-17 12:00:00,1.891197867e-08,52.65765766,-0.5941945266,AM,R1B9F,7.36421055335
2020-02-18 12:00:00,2.12289692494e-08,52.65765766,-0.5941945266,AM,R1B9F,-3.9850118208
2020-02-19 12:00:00,1.97362288656e-08,52.65765766,-0.5941945266,AM,R1B9F,3.32681875509
2020-02-20 12:00:00,2.08218509999e-08,52.65765766,-0.5941945266,AM,R1B9F,-1.9908407667
2020-02-21 12:00:00,2.03889955082e-08,52.65765766,-0.5941945266,AM,R1B9F,0.129397992417
2020-02-22 12:00:00,1.42211028634e-08,52.65765766,-0.5941945266,AM,R1B9F,30.3413400821
2020-02-23 12:00:00,1.13126584697e-08,52.65765766,-0.5941945266,AM,R1B9F,44.587657042
2020-02-24 12:00:00,1.87463050224e-08,52.65765766,-0.5941945266,AM,R1B9F,8.17572316144
2020-02-25 12:00:00,2.03615386255e-08,52.65765766,-0.5941945266,AM,R1B9F,0.263888943855
2020-02-26 12:00:00,1.94528463769e-08,52.65765766,-0.5941945266,AM,R1B9F,4.71489987633
2020-02-27 12:00:00,2.15330826879e-08,52.65765766,-0.5941945266,AM,R1B9F,-5.47463852517
2020-02-28 12:00:00,1.98795858247e-08,52.65765766,-0.5941945266,AM,R1B9F,2.6246190907
2020-02-29 12:00:00,1.69080919945e-08,52.65765766,-0.5941945266,AM,R1B9F,17.1797685859
2020-03-01 12:00:00,1.17874944879e-08,52.65765766,-0.5941945266,AM,R1B9F,42.2617867472
2020-03-02 12:00:00,1.90082641081e-08,52.65765766,-0.5941945266,AM,R1B9F,6.89257943946
2020-03-03 12:00:00,1.86887298192e-08,52.65765766,-0.5941945266,AM,R1B9F,8.45774147899
2020-03-04 12:00:00,1.86199912021e-08,52.65765766,-0.5941945266,AM,R1B9F,8.79444110033
2020-03-05 12:00:00,2.13718496156e-08,52.65765766,-0.5941945266,AM,R1B9F,-4.68487700942
2020-03-06 12:00:00,1.69804140274e-08,52.65765766,-0.5941945266,AM,R1B9F,16.8255164618
2020-03-07 12:00:00,1.33618924935e-08,52.65765766,-0.5941945266,AM,R1B9F,34.549975905
2020-03-08 12:00:00,1.1218286571e-08,52.65765766,-0.5941945266,AM,R1B9F,45.0499151426
2020-03-09 12:00:00,1.73489972854e-08,52.65765766,-0.5941945266,AM,R1B9F,15.0200998168
2020-03-10 12:00:00,1.82207321691e-08,52.65765766,-0.5941945266,AM,R1B9F,10.7501156686
2020-03-11 12:00:00,1.86985131958e-08,52.65765766,-0.5941945266,AM,R1B9F,8.40981995607
2020-03-12 12:00:00,2.00757632622e-08,52.65765766,-0.5941945266,AM,R1B9F,1.66369098736
2020-03-13 12:00:00,1.91895774937e-08,52.65765766,-0.5941945266,AM,R1B9F,6.00445932723
2020-03-14 12:00:00,1.32173783057e-08,52.65765766,-0.5941945266,AM,R1B9F,35.2578439765
2020-03-15 12:00:00,1.13892358592e-08,52.65765766,-0.5941945266,AM,R1B9F,44.2125610749
2020-03-16 12:00:00,1.59582656265e-08,52.65765766,-0.5941945266,AM,R1B9F,21.8322651317
2020-03-17 12:00:00,1.6610380948e-08,52.65765766,-0.5941945266,AM,R1B9F,18.6380347096
2020-03-18 12:00:00,1.61402539505e-08,52.65765766,-0.5941945266,AM,R1B9F,20.9408389964
2020-03-19 12:00:00,1.69009758868e-08,52.65765766,-0.5941945266,AM,R1B9F,17.2146251318
2020-03-20 12:00:00,1.62912366778e-08,52.65765766,-0.5941945266,AM,R1B9F,20.201286336
2020-03-21 12:00:00,1.16502278387e-08,52.65765766,-0.5941945266,AM,R1B9F,42.9341544898
2020-03-22 12:00:00,9.39161568282e-09,52.65765766,-0.5941945266,AM,R1B9F,53.997424165
2020-03-23 12:00:00,1.4689041898e-08,52.65765766,-0.5941945266,AM,R1B9F,28.0492530062
2020-03-24 12:00:00,1.32006262129e-08,52.65765766,-0.5941945266,AM,R1B9F,35.3399000835
2020-03-25 12:00:00,1.29660669759e-08,52.65765766,-0.5941945266,AM,R1B9F,36.4888322219
2020-03-26 12:00:00,1.36194744886e-08,52.65765766,-0.5941945266,AM,R1B9F,33.2882723105
2020-03-27 12:00:00,1.38610231443e-08,52.65765766,-0.5941945266,AM,R1B9F,32.1051041823
2020-03-28 12:00:00,1.18391922836e-08,52.65765766,-0.5941945266,AM,R1B9F,42.0085575001
2020-03-29 12:00:00,1.07159342019e-08,52.65765766,-0.5941945266,AM,R1B9F,47.5105676791
2020-03-30 12:00:00,1.49338744784e-08,52.65765766,-0.5941945266,AM,R1B9F,26.8499993608
2020-03-31 12:00:00,1.25632390256e-08,52.65765766,-0.5941945266,AM,R1B9F,38.4619882749
2020-04-01 12:00:00,1.24119189782e-08,52.65765766,-0.5941945266,AM,R1B9F,39.2031932166
2020-04-02 12:00:00,1.24820158598e-08,52.65765766,-0.5941945266,AM,R1B9F,38.8598404623
2020-04-03 12:00:00,1.26943064816e-08,52.65765766,-0.5941945266,AM,R1B9F,37.8199857922
2020-04-04 12:00:00,8.70529431265e-09,52.65765766,-0.5941945266,AM,R1B9F,57.3592047089
2020-04-05 12:00:00,8.28030507942e-09,52.65765766,-0.5941945266,AM,R1B9F,59.4409124886
2020-04-06 12:00:00,1.13655384168e-08,52.65765766,-0.5941945266,AM,R1B9F,44.3286373101
2020-04-07 12:00:00,1.10458161261e-08,52.65765766,-0.5941945266,AM,R1B9F,45.8947202312
